"State";"Account Length";"Phone";"Int'l Plan";"VMail Plan";"Day Mins";"Area Code";"VMail Message";"Day Calls";"Day Charge";"Eve Mins";"Eve Calls";"Eve Charge";"Night Mins";"Night Calls";"Night Charge";"Intl Mins";"Intl Calls";"Intl Charge";"CustServ Calls";"Churn?"
"HI";"86";"398-3004";"no";"yes";"197.900000";408.0;21.0;99.0;33.64;165.6;100.0;14.08;208.0;120.0;9.36;10.1;9.0;2.73;0.0;"False."
"KY";"131";"400-4020";"no";"no";"166.500000";415.0;0.0;129.0;28.31;210.2;107.0;17.87;257.2;93.0;11.57;9.9;5.0;2.67;1.0;"False."
"OH";"86";"356-3448";"no";"yes";"225.400000";415.0;29.0;79.0;38.32;187.1;112.0;15.9;281.1;112.0;12.65;12.9;3.0;3.48;1.0;"False."
"VT";"159";"335-2019";"no";"no";"275.800000";415.0;0.0;103.0;46.89;189.5;108.0;16.11;223.9;93.0;10.08;7.4;5.0;2.0;2.0;"True."
"AZ";"134";"332-6633";"no";"yes";"142.900000";415.0;40.0;105.0;24.29;88.6;61.0;7.53;290.0;96.0;13.05;10.8;6.0;2.92;1.0;"False."
"VT";"113";"359-7648";"no";"no";"207.200000";510.0;0.0;113.0;35.22;256.0;80.0;21.76;211.0;87.0;9.49;9.9;1.0;2.67;1.0;"False."
"MO";"132";"412-9190";"no";"no";"206.200000";408.0;0.0;100.0;35.05;211.2;118.0;17.95;196.2;122.0;8.83;10.2;6.0;2.75;1.0;"False."
"AL";"85";"368-9007";"no";"no";"210.300000";415.0;0.0;66.0;35.75;195.8;76.0;16.64;221.6;82.0;9.97;11.2;7.0;3.02;1.0;"False."
"NJ";"93";"384-5632";"yes";"yes";"225.700000";510.0;38.0;117.0;38.37;119.6;122.0;10.17;193.2;125.0;8.69;14.0;7.0;3.78;1.0;"True."
"WA";"174";"352-6068";"no";"yes";"167.800000";408.0;33.0;91.0;28.53;205.3;91.0;17.45;130.0;132.0;5.85;14.5;4.0;3.92;4.0;"True."
"NY";"61";"343-9645";"no";"no";"197.700000";415.0;0.0;118.0;33.61;152.2;96.0;12.94;221.0;93.0;9.95;7.0;3.0;1.89;2.0;"False."
"DC";"91";"384-7873";"no";"yes";"169.800000";415.0;39.0;105.0;28.87;65.2;116.0;5.54;144.4;92.0;6.5;10.9;4.0;2.94;1.0;"False."
"NE";"88";"396-2187";"no";"yes";"190.600000";408.0;28.0;104.0;32.4;237.3;105.0;20.17;211.6;116.0;9.52;9.8;1.0;2.65;2.0;"False."
"MA";"88";"383-5109";"no";"yes";"80.300000";408.0;45.0;140.0;13.65;153.3;101.0;13.03;309.2;123.0;13.91;12.8;3.0;3.46;2.0;"False."
"VT";"195";"377-7843";"no";"yes";"231.700000";415.0;36.0;110.0;39.39;225.1;88.0;19.13;201.7;89.0;9.08;12.1;2.0;3.27;0.0;"False."
"NM";"182";"382-7999";"no";"no";"69.100000";415.0;0.0;114.0;11.75;230.3;109.0;19.58;256.7;96.0;11.55;6.5;4.0;1.76;0.0;"False."
"CO";"118";"328-1222";"no";"no";"188.800000";408.0;0.0;60.0;32.1;217.4;64.0;18.48;220.1;100.0;9.9;8.2;7.0;2.21;4.0;"False."
"NH";"103";"371-1727";"no";"no";"150.600000";408.0;0.0;125.0;25.6;169.1;126.0;14.37;221.2;104.0;9.95;10.4;8.0;2.81;8.0;"True."
"IL";"65";"369-8871";"no";"no";"192.000000";510.0;0.0;89.0;32.64;139.5;88.0;11.86;187.4;102.0;8.43;5.5;4.0;1.49;2.0;"False."
"UT";"61";"335-9726";"no";"yes";"163.700000";408.0;25.0;78.0;27.83;113.2;112.0;9.62;134.1;118.0;6.03;9.9;3.0;2.67;3.0;"False."
"WV";"172";"357-3709";"no";"no";"211.700000";415.0;0.0;100.0;35.99;198.7;101.0;16.89;301.7;136.0;13.58;6.5;9.0;1.76;1.0;"False."
"NJ";"72";"422-9964";"no";"no";"175.500000";415.0;0.0;103.0;29.84;132.3;120.0;11.25;242.9;96.0;10.93;11.8;3.0;3.19;1.0;"False."
"NM";"113";"366-9211";"no";"no";"150.100000";510.0;0.0;120.0;25.52;200.1;85.0;17.01;266.7;105.0;12.0;11.0;3.0;2.97;2.0;"False."
"ND";"177";"384-9033";"no";"no";"189.500000";408.0;0.0;99.0;32.22;176.3;117.0;14.99;225.9;112.0;10.17;14.2;2.0;3.83;1.0;"False."
"WA";"100";"382-4932";"no";"no";"70.800000";408.0;0.0;94.0;12.04;215.6;102.0;18.33;230.8;125.0;10.39;9.5;1.0;2.57;6.0;"True."
"NM";"67";"404-7518";"no";"no";"215.500000";415.0;0.0;102.0;36.64;190.7;95.0;16.21;214.5;106.0;9.65;8.6;6.0;2.32;1.0;"False."
"DE";"136";"353-1954";"no";"no";"101.700000";415.0;0.0;105.0;17.29;202.8;99.0;17.24;136.2;119.0;6.13;9.4;6.0;2.54;3.0;"False."
"GA";"71";"391-7166";"no";"no";"258.400000";415.0;0.0;132.0;43.93;126.8;119.0;10.78;182.4;87.0;8.21;9.7;8.0;2.62;4.0;"False."
"HI";"134";"370-9000";"no";"no";"242.400000";408.0;0.0;126.0;41.21;152.9;115.0;13.0;318.3;115.0;14.32;11.8;6.0;3.19;1.0;"False."
"CT";"124";"332-3642";"no";"no";"131.800000";415.0;0.0;82.0;22.41;284.3;119.0;24.17;305.5;101.0;13.75;11.3;2.0;3.05;1.0;"False."
"NJ";"84";"412-3898";"no";"no";"190.200000";415.0;0.0;102.0;32.33;197.7;141.0;16.8;247.5;102.0;11.14;9.8;6.0;2.65;2.0;"False."
"ME";"39";"366-5640";"no";"no";"154.100000";408.0;0.0;104.0;26.2;204.2;112.0;17.36;196.2;92.0;8.83;9.8;4.0;2.65;2.0;"False."
"OK";"110";"356-2302";"no";"no";"188.000000";510.0;0.0;127.0;31.96;90.5;118.0;7.69;150.3;64.0;6.76;15.3;3.0;4.13;3.0;"False."
"TN";"102";"345-9018";"no";"no";"103.100000";510.0;0.0;70.0;17.53;275.0;129.0;23.38;141.1;92.0;6.35;11.2;5.0;3.02;1.0;"False."
"WY";"70";"365-6205";"no";"no";"175.400000";415.0;0.0;130.0;29.82;159.5;130.0;13.56;260.6;96.0;11.73;11.6;4.0;3.13;0.0;"False."
"NY";"142";"337-1151";"no";"no";"145.400000";415.0;0.0;93.0;24.72;209.1;98.0;17.77;214.0;96.0;9.63;10.9;1.0;2.94;1.0;"False."
"DE";"81";"374-4664";"yes";"no";"250.600000";510.0;0.0;85.0;42.6;187.9;50.0;15.97;120.3;131.0;5.41;7.8;5.0;2.11;1.0;"False."
"RI";"17";"396-9656";"no";"no";"161.500000";415.0;0.0;123.0;27.46;214.2;81.0;18.21;315.0;106.0;14.18;8.6;5.0;2.32;1.0;"False."
"PA";"119";"377-5043";"no";"no";"260.100000";408.0;0.0;101.0;44.22;256.5;68.0;21.8;229.1;89.0;10.31;10.0;2.0;2.7;1.0;"True."
"HI";"105";"401-7359";"no";"no";"281.300000";415.0;0.0;124.0;47.82;301.5;96.0;25.63;202.8;109.0;9.13;8.7;3.0;2.35;0.0;"True."
"MD";"108";"375-2184";"yes";"yes";"130.100000";415.0;42.0;90.0;22.12;167.0;128.0;14.2;244.7;80.0;11.01;13.6;5.0;3.67;3.0;"True."
"VA";"90";"367-6005";"no";"no";"102.000000";415.0;0.0;118.0;17.34;113.3;134.0;9.63;188.6;105.0;8.49;11.4;3.0;3.08;2.0;"False."
"IN";"100";"364-2166";"no";"yes";"218.700000";415.0;33.0;104.0;37.18;155.0;144.0;13.18;99.0;117.0;4.46;12.1;4.0;3.27;1.0;"False."
"OR";"155";"414-4741";"no";"yes";"128.500000";408.0;30.0;86.0;21.85;188.4;91.0;16.01;254.4;85.0;11.45;6.8;6.0;1.84;1.0;"False."
"AZ";"113";"403-9719";"no";"no";"128.700000";510.0;0.0;100.0;21.88;227.1;67.0;19.3;178.1;135.0;8.01;9.2;4.0;2.48;2.0;"True."
"WI";"123";"371-8452";"no";"no";"172.200000";415.0;0.0;92.0;29.27;162.6;76.0;13.82;250.3;101.0;11.26;8.7;4.0;2.35;1.0;"False."
"VA";"145";"392-6239";"no";"no";"199.200000";408.0;0.0;124.0;33.86;126.0;86.0;10.71;289.2;135.0;13.01;7.6;3.0;2.05;1.0;"False."
"MO";"42";"410-5250";"no";"no";"184.500000";415.0;0.0;98.0;31.37;200.5;93.0;17.04;279.2;91.0;12.56;8.8;3.0;2.38;2.0;"False."
"NV";"125";"336-1574";"no";"no";"168.600000";510.0;0.0;99.0;28.66;175.6;107.0;14.93;243.3;92.0;10.95;10.9;7.0;2.94;0.0;"False."
"HI";"131";"406-8324";"no";"yes";"174.000000";415.0;30.0;118.0;29.58;205.3;81.0;17.45;218.2;90.0;9.82;6.7;3.0;1.81;1.0;"False."
"WA";"107";"411-7110";"no";"no";"230.400000";415.0;0.0;65.0;39.17;257.4;80.0;21.88;107.3;88.0;4.83;8.5;3.0;2.3;1.0;"False."
"IL";"48";"341-9907";"no";"no";"198.200000";408.0;0.0;73.0;33.69;202.8;115.0;17.24;146.4;73.0;6.59;5.1;5.0;1.38;1.0;"False."
"IL";"76";"400-8952";"no";"no";"186.100000";510.0;0.0;96.0;31.64;211.6;100.0;17.99;230.6;100.0;10.38;8.0;4.0;2.16;0.0;"False."
"LA";"128";"333-9266";"no";"no";"148.500000";415.0;0.0;105.0;25.25;243.0;106.0;20.66;255.2;114.0;11.48;6.8;2.0;1.84;1.0;"False."
"WI";"73";"419-4894";"no";"no";"157.100000";415.0;0.0;109.0;26.71;268.8;83.0;22.85;181.5;91.0;8.17;10.0;8.0;2.7;0.0;"False."
"TX";"52";"364-9904";"no";"no";"155.000000";415.0;0.0;110.0;26.35;133.4;104.0;11.34;176.1;84.0;7.92;7.0;4.0;1.89;4.0;"True."
"MI";"126";"394-3048";"yes";"yes";"129.300000";415.0;26.0;123.0;21.98;176.5;114.0;15.0;154.5;102.0;6.95;9.6;7.0;2.59;1.0;"False."
"NC";"124";"352-6265";"no";"no";"188.500000";415.0;0.0;77.0;32.05;182.0;123.0;15.47;218.2;127.0;9.82;6.1;6.0;1.65;1.0;"False."
"WA";"137";"357-3187";"no";"no";"208.800000";408.0;0.0;120.0;35.5;225.3;100.0;19.15;221.6;130.0;9.97;11.1;5.0;3.0;0.0;"False."
"ND";"71";"373-8483";"no";"no";"238.000000";510.0;0.0;82.0;40.46;278.5;94.0;23.67;193.1;134.0;8.69;11.8;10.0;3.19;0.0;"True."
"NE";"139";"375-9930";"no";"no";"211.100000";415.0;0.0;103.0;35.89;206.9;108.0;17.59;193.9;70.0;8.73;5.6;4.0;1.51;0.0;"False."
"MS";"107";"352-6282";"no";"yes";"198.900000";510.0;30.0;87.0;33.81;207.0;90.0;17.6;159.8;76.0;7.19;12.6;4.0;3.4;3.0;"False."
"KY";"147";"396-2945";"no";"no";"212.800000";408.0;0.0;79.0;36.18;204.1;91.0;17.35;156.2;113.0;7.03;10.2;2.0;2.75;1.0;"False."
"RI";"116";"412-3527";"no";"no";"137.400000";510.0;0.0;126.0;23.36;120.0;94.0;10.2;130.3;64.0;5.86;12.4;2.0;3.35;3.0;"False."
"NY";"60";"328-4231";"no";"yes";"191.800000";510.0;31.0;75.0;32.61;267.8;135.0;22.76;200.5;62.0;9.02;12.8;3.0;3.46;2.0;"False."
"TX";"38";"413-9055";"no";"no";"149.000000";510.0;0.0;92.0;25.33;49.2;78.0;4.18;163.3;93.0;7.35;13.9;11.0;3.75;0.0;"False."
"DE";"63";"363-8755";"no";"no";"117.100000";408.0;0.0;118.0;19.91;249.6;90.0;21.22;162.2;84.0;7.3;11.1;4.0;3.0;3.0;"False."
"NM";"94";"388-8891";"no";"no";"108.000000";415.0;0.0;79.0;18.36;241.9;152.0;20.56;252.1;92.0;11.34;10.4;3.0;2.81;3.0;"False."
"RI";"131";"360-1776";"no";"no";"112.800000";415.0;0.0;133.0;19.18;199.4;116.0;16.95;142.7;105.0;6.42;10.1;5.0;2.73;0.0;"False."
"MS";"158";"411-3578";"no";"no";"175.900000";510.0;0.0;105.0;29.9;188.3;88.0;16.01;188.3;98.0;8.47;11.0;6.0;2.97;1.0;"False."
"NY";"139";"399-7268";"no";"no";"236.600000";510.0;0.0;109.0;40.22;169.9;107.0;14.44;212.3;118.0;9.55;11.1;2.0;3.0;1.0;"True."
"NE";"77";"350-1532";"no";"no";"169.400000";415.0;0.0;102.0;28.8;184.9;144.0;15.72;234.3;89.0;10.54;2.0;7.0;0.54;1.0;"False."
"WI";"140";"359-2197";"no";"no";"129.600000";415.0;0.0;79.0;22.03;246.2;99.0;20.93;172.1;124.0;7.74;9.4;10.0;2.54;3.0;"False."
"KY";"72";"407-9290";"no";"no";"177.100000";408.0;0.0;97.0;30.11;184.7;105.0;15.7;174.1;94.0;7.83;8.0;6.0;2.16;1.0;"False."
"SD";"52";"358-6672";"no";"yes";"133.300000";510.0;20.0;63.0;22.66;184.1;123.0;15.65;272.9;107.0;12.28;13.5;2.0;3.65;1.0;"False."
"VA";"103";"393-4621";"no";"no";"167.800000";510.0;0.0;121.0;28.53;212.9;123.0;18.1;208.2;73.0;9.37;13.0;3.0;3.51;5.0;"False."
"KS";"74";"336-7357";"no";"yes";"174.600000";415.0;32.0;107.0;29.68;310.6;115.0;26.4;234.7;92.0;10.56;9.0;4.0;2.43;1.0;"False."
"ND";"124";"351-1466";"no";"no";"150.300000";415.0;0.0;101.0;25.55;255.9;112.0;21.75;136.7;62.0;6.15;12.5;4.0;3.38;2.0;"False."
"CO";"85";"394-6668";"no";"yes";"283.200000";510.0;21.0;110.0;48.14;239.7;108.0;20.37;149.5;80.0;6.73;6.3;1.0;1.7;5.0;"False."
"KY";"113";"403-2673";"no";"yes";"157.800000";408.0;20.0;83.0;26.83;161.5;56.0;13.73;271.5;100.0;12.22;8.7;2.0;2.35;5.0;"True."
"WA";"71";"355-1735";"no";"no";"141.200000";408.0;0.0;132.0;24.0;149.1;90.0;12.67;171.4;72.0;7.71;7.0;2.0;1.89;2.0;"False."
"NV";"177";"416-7679";"no";"yes";"230.200000";415.0;27.0;106.0;39.13;196.1;78.0;16.67;215.4;108.0;9.69;10.4;2.0;2.81;1.0;"False."
"SC";"49";"340-4972";"yes";"no";"237.800000";415.0;0.0;92.0;40.43;208.9;119.0;17.76;167.8;86.0;7.55;15.6;6.0;4.21;2.0;"True."
"RI";"106";"417-4826";"yes";"no";"204.000000";510.0;0.0;84.0;34.68;168.5;61.0;14.32;164.0;102.0;7.38;13.3;3.0;3.59;3.0;"True."
"ID";"60";"408-6676";"no";"no";"221.100000";510.0;0.0;106.0;37.59;178.6;48.0;15.18;202.7;90.0;9.12;7.4;3.0;2.0;1.0;"False."
"KY";"43";"417-6683";"no";"no";"177.200000";408.0;0.0;93.0;30.12;142.6;60.0;12.12;314.1;144.0;14.13;12.7;2.0;3.43;4.0;"False."
"ME";"66";"331-6270";"no";"no";"118.000000";510.0;0.0;133.0;20.06;248.1;99.0;21.09;214.4;122.0;9.65;5.3;5.0;1.43;1.0;"False."
"SD";"125";"404-9754";"no";"no";"163.800000";415.0;0.0;73.0;27.85;255.6;85.0;21.73;192.9;95.0;8.68;15.7;4.0;4.24;0.0;"False."
"SC";"114";"364-9425";"no";"yes";"141.300000";510.0;4.0;96.0;24.02;230.4;88.0;19.58;223.7;85.0;10.07;9.4;3.0;2.54;3.0;"False."
"TN";"112";"339-6477";"no";"no";"272.500000";415.0;0.0;119.0;46.33;226.1;94.0;19.22;159.1;94.0;7.16;16.4;5.0;4.43;3.0;"True."
"MT";"101";"362-2787";"no";"yes";"118.900000";408.0;16.0;112.0;20.21;228.3;97.0;19.41;180.1;111.0;8.1;8.2;5.0;2.21;2.0;"False."
"WI";"70";"405-9233";"no";"no";"7.900000";415.0;0.0;100.0;1.34;136.4;83.0;11.59;156.6;89.0;7.05;12.1;1.0;3.27;0.0;"False."
"AK";"59";"416-1845";"no";"no";"159.500000";408.0;0.0;96.0;27.12;167.2;123.0;14.21;138.6;106.0;6.24;10.2;4.0;2.75;0.0;"False."
"AZ";"59";"385-9657";"no";"no";"150.200000";408.0;0.0;70.0;25.53;185.7;98.0;15.78;212.5;128.0;9.56;12.1;2.0;3.27;1.0;"False."
"MT";"124";"420-5652";"no";"yes";"144.500000";415.0;30.0;35.0;24.57;262.3;101.0;22.3;226.5;82.0;10.19;12.0;7.0;3.24;2.0;"False."
"DE";"99";"415-1141";"no";"no";"140.700000";415.0;0.0;88.0;23.92;210.9;98.0;17.93;229.9;125.0;10.35;12.4;4.0;3.35;2.0;"False."
"VA";"150";"334-5634";"no";"no";"169.200000";510.0;0.0;123.0;28.76;216.8;83.0;18.43;179.4;107.0;8.07;12.6;3.0;3.4;1.0;"False."
"MA";"81";"403-4200";"no";"no";"220.800000";510.0;0.0;77.0;37.54;148.5;87.0;12.62;183.9;100.0;8.28;7.6;3.0;2.05;2.0;"False."
"IN";"86";"357-7893";"no";"no";"216.300000";510.0;0.0;96.0;36.77;266.3;77.0;22.64;214.0;110.0;9.63;4.5;3.0;1.22;0.0;"False."
"MD";"84";"369-2899";"no";"no";"169.500000";510.0;0.0;96.0;28.82;157.6;94.0;13.4;98.2;70.0;4.42;10.6;7.0;2.86;0.0;"False."
"NV";"118";"381-1026";"no";"yes";"256.300000";510.0;35.0;119.0;43.57;258.1;91.0;21.94;215.5;130.0;9.7;11.7;1.0;3.16;1.0;"False."
"CO";"89";"388-8722";"no";"no";"179.700000";415.0;0.0;128.0;30.55;299.8;92.0;25.48;185.3;120.0;8.34;7.6;3.0;2.05;1.0;"False."
"KS";"93";"418-3135";"no";"no";"266.000000";415.0;0.0;120.0;45.22;130.1;84.0;11.06;165.8;63.0;7.46;13.1;6.0;3.54;3.0;"False."
"AR";"85";"380-3974";"no";"no";"96.700000";415.0;0.0;97.0;16.44;193.8;95.0;16.47;171.7;88.0;7.73;9.7;3.0;2.62;2.0;"False."
"WY";"160";"338-7232";"no";"no";"82.700000";408.0;0.0;116.0;14.06;194.6;95.0;16.54;159.0;54.0;7.15;10.9;9.0;2.94;0.0;"False."
"PA";"28";"334-5223";"no";"no";"168.200000";415.0;0.0;87.0;28.59;161.7;92.0;13.74;192.4;112.0;8.66;10.1;3.0;2.73;3.0;"False."
"TX";"73";"340-8323";"no";"no";"286.400000";408.0;0.0;109.0;48.69;178.2;67.0;15.15;214.2;152.0;9.64;10.7;14.0;2.89;1.0;"True."
"NY";"156";"337-6851";"no";"no";"174.300000";408.0;0.0;95.0;29.63;186.6;128.0;15.86;258.2;105.0;11.62;12.9;5.0;3.48;3.0;"False."
"OR";"33";"344-5973";"yes";"no";"190.600000";415.0;0.0;100.0;32.4;161.7;104.0;13.74;189.9;136.0;8.55;13.0;6.0;3.51;1.0;"False."
"CA";"77";"335-2261";"no";"no";"175.500000";510.0;0.0;86.0;29.84;205.1;78.0;17.43;245.2;100.0;11.03;17.8;3.0;4.81;4.0;"False."
"NY";"119";"343-1458";"no";"no";"133.400000";415.0;0.0;102.0;22.68;204.6;71.0;17.39;196.9;103.0;8.86;11.1;7.0;3.0;1.0;"False."
"AR";"91";"415-4875";"no";"yes";"204.600000";510.0;27.0;96.0;34.78;136.0;93.0;11.56;210.5;82.0;9.47;6.6;2.0;1.78;3.0;"False."
"MI";"102";"381-2726";"no";"no";"242.200000";510.0;0.0;88.0;41.17;233.2;89.0;19.82;188.5;121.0;8.48;6.2;6.0;1.67;3.0;"False."
"OK";"86";"395-3852";"no";"yes";"253.100000";415.0;33.0;112.0;43.03;210.1;94.0;17.86;95.0;98.0;4.27;11.9;4.0;3.21;3.0;"False."
"TX";"82";"358-7914";"no";"no";"130.000000";415.0;0.0;110.0;22.1;185.3;88.0;15.75;178.7;105.0;8.04;8.3;4.0;2.24;0.0;"False."
"NC";"89";"332-6958";"no";"no";"105.900000";408.0;0.0;151.0;18.0;189.6;142.0;16.12;170.9;67.0;7.69;12.7;7.0;3.43;0.0;"False."
"ID";"86";"355-1019";"no";"no";"194.200000";415.0;0.0;98.0;33.01;193.8;95.0;16.47;192.0;123.0;8.64;9.3;7.0;2.51;3.0;"False."
"IL";"134";"382-9447";"no";"no";"183.800000";408.0;0.0;111.0;31.25;123.5;92.0;10.5;160.7;105.0;7.23;6.1;2.0;1.65;1.0;"False."
"OR";"92";"386-8536";"no";"no";"196.500000";415.0;0.0;82.0;33.41;190.0;89.0;16.15;163.2;99.0;7.34;10.8;2.0;2.92;2.0;"False."
"SD";"87";"363-3818";"no";"no";"184.500000";510.0;0.0;81.0;31.37;172.0;103.0;14.62;183.4;96.0;8.25;13.7;3.0;3.7;3.0;"False."
"NE";"64";"360-6416";"no";"no";"261.900000";408.0;0.0;113.0;44.52;148.1;99.0;12.59;145.2;74.0;6.53;13.8;4.0;3.73;0.0;"False."
"RI";"80";"332-8764";"no";"no";"202.400000";510.0;0.0;118.0;34.41;260.2;67.0;22.12;177.4;112.0;7.98;9.2;5.0;2.48;3.0;"False."
"MD";"165";"398-4814";"no";"yes";"167.400000";415.0;39.0;113.0;28.46;172.7;94.0;14.68;192.6;113.0;8.67;9.5;4.0;2.57;3.0;"False."
"ID";"153";"410-5963";"no";"yes";"167.700000";415.0;22.0;104.0;28.51;246.8;91.0;20.98;203.9;117.0;9.18;7.5;11.0;2.03;1.0;"False."
"ME";"41";"399-6642";"no";"yes";"191.700000";415.0;30.0;109.0;32.59;193.0;86.0;16.41;149.4;93.0;6.72;11.1;4.0;3.0;1.0;"False."
"SD";"108";"390-9986";"no";"no";"240.200000";415.0;0.0;78.0;40.83;230.3;109.0;19.58;217.0;83.0;9.76;5.2;1.0;1.4;2.0;"False."
"NY";"104";"391-1793";"no";"yes";"189.100000";415.0;26.0;112.0;32.15;178.2;97.0;15.15;199.3;104.0;8.97;11.1;4.0;3.0;1.0;"False."
"DE";"115";"352-5542";"no";"no";"127.700000";408.0;0.0;67.0;21.71;182.9;90.0;15.55;172.9;92.0;7.78;10.6;7.0;2.86;1.0;"False."
"OK";"87";"386-8118";"no";"no";"205.200000";415.0;0.0;106.0;34.88;99.5;122.0;8.46;189.5;75.0;8.53;13.4;3.0;3.62;1.0;"False."
"SC";"159";"394-9825";"no";"yes";"153.600000";415.0;23.0;93.0;26.11;216.9;88.0;18.44;161.3;91.0;7.26;12.6;3.0;3.4;2.0;"False."
"IN";"119";"382-4952";"no";"no";"154.500000";510.0;0.0;129.0;26.27;193.6;87.0;16.46;180.9;145.0;8.14;13.4;3.0;3.62;2.0;"False."
"NV";"69";"387-2698";"no";"no";"153.700000";415.0;0.0;109.0;26.13;194.0;105.0;16.49;256.1;114.0;11.52;14.1;6.0;3.81;1.0;"False."
"IL";"87";"417-1360";"yes";"yes";"171.200000";408.0;36.0;138.0;29.1;185.8;102.0;15.79;227.6;97.0;10.24;10.8;3.0;2.92;1.0;"False."
"SD";"93";"408-4836";"no";"no";"328.100000";510.0;0.0;106.0;55.78;151.7;89.0;12.89;303.5;114.0;13.66;8.7;3.0;2.35;1.0;"True."
"OK";"154";"374-8329";"yes";"no";"145.900000";415.0;0.0;69.0;24.8;208.2;141.0;17.7;180.9;106.0;8.14;14.4;10.0;3.89;0.0;"True."
"KS";"57";"363-8424";"no";"yes";"201.200000";415.0;37.0;76.0;34.2;280.1;122.0;23.81;154.2;110.0;6.94;11.8;1.0;3.19;1.0;"False."
"IA";"130";"408-8910";"no";"no";"139.100000";510.0;0.0;72.0;23.65;246.0;112.0;20.91;207.2;121.0;9.32;11.4;9.0;3.08;5.0;"False."
"NJ";"151";"399-3840";"no";"no";"118.900000";415.0;0.0;128.0;20.21;278.3;65.0;23.66;194.8;61.0;8.77;13.2;10.0;3.56;2.0;"False."
"NJ";"162";"367-8692";"no";"no";"217.600000";408.0;0.0;87.0;36.99;279.0;71.0;23.72;250.7;65.0;11.28;10.4;4.0;2.81;2.0;"True."
"MT";"60";"387-4504";"no";"no";"145.000000";415.0;0.0;133.0;24.65;209.1;92.0;17.77;328.5;112.0;14.78;14.6;2.0;3.94;1.0;"False."
"IA";"81";"328-2647";"no";"no";"203.500000";510.0;0.0;89.0;34.6;289.6;69.0;24.62;212.9;71.0;9.58;8.7;3.0;2.35;3.0;"False."
"WA";"132";"369-7903";"no";"no";"240.100000";415.0;0.0;115.0;40.82;180.4;91.0;15.33;133.4;122.0;6.0;8.0;6.0;2.16;3.0;"False."
"NE";"86";"399-6852";"no";"no";"83.800000";408.0;0.0;121.0;14.25;240.2;96.0;20.42;158.6;108.0;7.14;6.7;8.0;1.81;1.0;"False."
"TX";"136";"335-4888";"no";"no";"269.800000";408.0;0.0;106.0;45.87;228.8;101.0;19.45;257.5;106.0;11.59;10.1;8.0;2.73;1.0;"True."
"MS";"121";"344-2260";"no";"yes";"126.300000";415.0;21.0;84.0;21.47;209.6;102.0;17.82;192.5;129.0;8.66;10.6;2.0;2.86;1.0;"False."
"IA";"105";"349-4070";"no";"yes";"88.100000";510.0;15.0;125.0;14.98;175.9;142.0;14.95;269.9;85.0;12.15;9.7;1.0;2.62;2.0;"False."
"WI";"105";"394-6505";"no";"yes";"218.500000";415.0;34.0;61.0;37.15;196.7;74.0;16.72;151.1;103.0;6.8;9.9;4.0;2.67;2.0;"False."
"MT";"51";"419-3612";"no";"yes";"236.800000";415.0;26.0;61.0;40.26;263.4;97.0;22.39;181.1;91.0;8.15;11.2;8.0;3.02;1.0;"False."
"GA";"64";"356-1952";"no";"no";"124.100000";408.0;0.0;117.0;21.1;192.8;108.0;16.39;162.9;84.0;7.33;6.4;5.0;1.73;3.0;"False."
"MT";"80";"416-7866";"yes";"yes";"184.200000";510.0;30.0;132.0;31.31;167.5;109.0;14.24;212.8;114.0;9.58;10.0;10.0;2.7;0.0;"False."
"ND";"56";"398-1759";"no";"no";"222.700000";415.0;0.0;133.0;37.86;277.0;89.0;23.55;101.8;94.0;4.58;13.6;4.0;3.67;4.0;"False."
"VT";"120";"338-9950";"no";"no";"149.200000";415.0;0.0;98.0;25.36;193.6;88.0;16.46;248.9;119.0;11.2;11.1;5.0;3.0;1.0;"False."
"SD";"103";"412-7278";"no";"no";"206.500000";510.0;0.0;125.0;35.11;180.2;113.0;15.32;220.6;95.0;9.93;12.2;4.0;3.29;3.0;"False."
"OH";"164";"347-1263";"no";"yes";"159.700000";510.0;27.0;102.0;27.15;168.8;113.0;14.35;244.1;127.0;10.98;9.6;9.0;2.59;3.0;"False."
"OH";"116";"386-5684";"no";"yes";"204.700000";415.0;27.0;118.0;34.8;209.4;91.0;17.8;212.9;67.0;9.58;7.0;2.0;1.89;2.0;"False."
"MT";"121";"334-4354";"no";"no";"213.200000";408.0;0.0;79.0;36.24;120.7;116.0;10.26;244.4;102.0;11.0;7.5;4.0;2.03;1.0;"False."
"IL";"55";"398-5970";"yes";"no";"269.600000";415.0;0.0;121.0;45.83;171.7;91.0;14.59;219.0;98.0;9.86;8.2;6.0;2.21;1.0;"False."
"NV";"183";"330-3429";"no";"no";"116.700000";415.0;0.0;92.0;19.84;213.8;112.0;18.17;214.3;112.0;9.64;9.7;6.0;2.62;2.0;"False."
"UT";"104";"418-4637";"no";"no";"263.400000";408.0;0.0;101.0;44.78;235.5;117.0;20.02;102.0;146.0;4.59;13.0;4.0;3.51;0.0;"False."
"NH";"90";"393-7322";"no";"no";"140.200000";408.0;0.0;97.0;23.83;213.9;102.0;18.18;120.0;126.0;5.4;7.1;2.0;1.92;1.0;"False."
"LA";"82";"353-5557";"no";"no";"197.700000";415.0;0.0;101.0;33.61;127.6;83.0;10.85;142.1;103.0;6.39;13.5;3.0;3.65;1.0;"False."
"VT";"101";"411-5334";"no";"no";"136.200000";415.0;0.0;92.0;23.15;220.9;110.0;18.78;196.9;116.0;8.86;13.3;7.0;3.59;3.0;"False."
